Timestamp,Source,Name,Value,Instance
05:38.7,114,Deviation,0,
05:38.7,127,Speed Over Ground,0.23,
05:38.7,127,Speed Over Ground,0.22,
05:38.7,127,Fluid Level,87.3,
05:38.7,127,Fuel Rate,0.1173,
05:38.7,13,Battery Voltage,14.91,0
05:38.7,A9,Transmission oil temperature,349.8,0
05:38.7,A9,Transmission oil pressure,134500,0
05:38.7,A9,Transmission Gear,3,0
05:38.7,A9,Engine tilt/trim,100,0
05:38.7,A4,Fuel Pressure,136000,
05:38.7,A4,Engine coolant pressure,110000,4
05:38.7,A4,Engine temp.,352.15,4
05:38.7,A4,Engine oil temp.,351.1,4
05:38.7,A4,Engine oil pressure,484000,4
05:38.7,A3,Engine Speed,1909,2
05:38.7,A3,Engine Boost Pressure,196000,2
05:38.7,17,Course Over Ground,0,
05:38.7,17,Speed Over Ground,0,
05:38.7,11,Water Depth,,
05:38.7,13,Water Depth,,
05:38.8,127,Latitude,59° 25.172790' N,
05:38.8,127,Longitude,05° 17.684160' E,
05:38.8,127,Course Over Ground,0.1034,
05:38.8,128,Heading,0.0113,
05:38.8,114,Heading,3.4033,
05:38.8,128,Deviation,,
05:38.8,114,Deviation,0,
05:38.8,127,Speed Over Ground,0.22,
05:38.8,127,Fluid Level,87.3,
05:38.8,127,Fuel Rate,0.0038,
05:38.8,B0,Battery Voltage,28.11,6
05:38.8,A9,Transmission oil temperature,349.8,0
05:38.8,A9,Transmission oil pressure,134500,0
05:38.8,A9,Transmission Gear,3,0
05:38.8,A9,Engine tilt/trim,100,0
05:38.8,A3,Fuel Pressure,652000,
05:38.8,A3,Engine coolant pressure,236000,2
05:38.8,A3,Engine temp.,350.15,2
05:38.8,A3,Engine oil temp.,359.2,2
05:38.8,A3,Engine oil pressure,464000,2
05:38.8,A1,Engine Speed,1501,3
05:38.8,A1,Engine Boost Pressure,6000,3
05:39.2,127,Latitude,59° 25.172790' N,
05:39.2,127,Longitude,05° 17.684160' E,
05:39.2,127,Course Over Ground,0.1099,
05:39.2,127,Course Over Ground,0.1153,
05:39.2,17,Course Over Ground,0,
05:39.2,127,Course Over Ground,0.1216,
05:39.2,127,Course Over Ground,0.1972,
05:39.2,127,Course Over Ground,0.2059,
05:39.2,128,Heading,0.0112,
05:39.2,114,Heading,3.4033,
05:39.2,128,Heading,0.0111,
05:39.2,128,Deviation,,
05:39.2,114,Deviation,0,
05:39.2,127,Speed Over Ground,0.21,
05:39.2,127,Speed Over Ground,0.2,
05:39.2,17,Speed Over Ground,0,
05:39.2,127,Speed Over Ground,0.13,
05:39.2,14,Water Depth,,
05:39.2,12,Water Depth,,
05:39.2,127,Fluid Level,87.3,
05:39.2,127,Fuel Rate,0.1275,
05:39.2,127,Fuel Rate,0.0184,
05:39.2,127,Fuel Rate,0.1167,
05:39.2,127,Fuel Rate,0.1276,
05:39.2,B5,Battery Voltage,28.55,1
05:39.2,A9,Transmission oil temperature,349.8,0
05:39.2,A9,Transmission oil pressure,134500,0
05:39.2,A9,Transmission Gear,3,0
05:39.2,A9,Engine tilt/trim,100,0
05:39.2,A5,Fuel Pressure,664000,
05:39.2,A5,Engine coolant pressure,218000,1
05:39.2,A5,Engine temp.,353.15,1
05:39.2,A5,Engine oil temp.,360.2,1
05:39.2,A5,Engine oil pressure,452000,1
05:39.2,A5,Engine Speed,1741,1
05:39.2,A5,Engine Boost Pressure,214000,1
05:39.3,127,Latitude,59° 25.172790' N,
05:39.3,127,Longitude,05° 17.684160' E,
05:39.3,17,Course Over Ground,0,
05:39.3,128,Heading,0.0112,
05:39.3,114,Heading,3.4033,
05:39.3,128,Deviation,,
05:39.3,114,Deviation,0,
05:39.3,17,Speed Over Ground,0,
05:39.3,127,Fluid Level,87.3,
05:39.3,127,Fuel Rate,0.1164,
05:39.3,B4,Battery Voltage,26.36,2
05:39.3,A9,Transmission oil temperature,349.8,0
05:39.3,A9,Transmission oil pressure,134500,0
05:39.3,A9,Transmission Gear,3,0
05:39.3,A9,Engine tilt/trim,100,0
05:39.3,A3,Fuel Pressure,652000,
05:39.3,A3,Engine coolant pressure,236000,2
05:39.3,A3,Engine temp.,350.15,2
05:39.3,A3,Engine oil temp.,359.2,2
05:39.3,A3,Engine oil pressure,464000,2
05:39.3,A4,Engine Speed,1500,4
05:39.3,A4,Engine Boost Pressure,54000,4
05:39.4,127,Latitude,59° 25.172790' N,
05:39.4,127,Longitude,05° 17.684160' E,
05:39.4,127,Course Over Ground,0.2071,
05:39.4,128,Heading,0.0112,
05:39.4,114,Heading,3.4033,
05:39.4,128,Deviation,,
05:39.4,114,Deviation,0,
05:39.4,127,Speed Over Ground,0.13,
05:39.4,127,Fluid Level,87.3,
05:39.4,127,Fuel Rate,0.1275,
05:39.4,B1,Battery Voltage,27.5,7
05:39.4,A9,Transmission oil temperature,349.8,0
05:39.4,A9,Transmission oil pressure,134500,0
05:39.4,A9,Transmission Gear,3,0
05:39.4,A9,Engine tilt/trim,100,0
05:39.4,A5,Fuel Pressure,664000,
05:39.4,A5,Engine coolant pressure,218000,1
05:39.4,A5,Engine temp.,353.15,1
05:39.4,A5,Engine oil temp.,360.2,1
05:39.4,A5,Engine oil pressure,452000,1
05:39.4,A3,Engine Speed,1911,2
05:39.4,A3,Engine Boost Pressure,196000,2
05:39.4,127,Course Over Ground,0.2037,
05:39.4,127,Speed Over Ground,0.13,
05:39.5,127,Latitude,59° 25.172790' N,
05:39.5,127,Longitude,05° 17.684160' E,
05:39.5,17,Course Over Ground,0,
05:39.5,128,Heading,0.0109,
05:39.5,114,Heading,3.4033,
05:39.5,128,Deviation,,
05:39.5,114,Deviation,0,
05:39.5,17,Speed Over Ground,0,
05:39.5,127,Fluid Level,87.3,
05:39.5,127,Fuel Rate,0.1276,
05:39.5,B3,Battery Voltage,28.03,5
05:39.5,A9,Transmission oil temperature,349.8,0
05:39.5,A9,Transmission oil pressure,134500,0
05:39.5,A9,Transmission Gear,3,0
05:39.5,A9,Engine tilt/trim,100,0
05:39.5,A3,Fuel Pressure,652000,
05:39.5,A3,Engine coolant pressure,236000,2
05:39.5,A3,Engine temp.,350.15,2
05:39.5,A3,Engine oil temp.,359.2,2
05:39.5,A3,Engine oil pressure,464000,2
05:39.5,A1,Engine Speed,1500,3
05:39.5,A1,Engine Boost Pressure,6000,3
05:39.6,127,Latitude,59° 25.172790' N,
05:39.6,127,Longitude,05° 17.684160' E,
05:39.6,127,Course Over Ground,0.1986,
05:39.6,128,Heading,0.0111,
05:39.6,114,Heading,3.4033,
05:39.6,128,Deviation,,
05:39.6,114,Deviation,0,
05:39.6,127,Speed Over Ground,0.14,
05:39.6,127,Fluid Level,87.3,
05:39.6,127,Fuel Rate,0.1161,
05:39.6,2A,Battery Voltage,15.5,16
05:39.6,A9,Transmission oil temperature,349.8,0
05:39.6,A9,Transmission oil pressure,134500,0
05:39.6,A9,Transmission Gear,3,0
05:39.6,A9,Engine tilt/trim,100,0
05:39.6,A5,Fuel Pressure,664000,
05:39.6,A5,Engine coolant pressure,218000,1
05:39.6,A5,Engine temp.,353.15,1
05:39.6,A5,Engine oil temp.,360.2,1
05:39.6,A5,Engine oil pressure,452000,1
05:39.6,A5,Engine Speed,1746,1
05:39.6,A5,Engine Boost Pressure,212000,1
05:39.7,127,Latitude,59° 25.172790' N,
05:39.7,127,Longitude,05° 17.684160' E,
05:39.7,127,Course Over Ground,0.1992,
05:39.7,128,Heading,0.0114,
05:39.7,114,Heading,3.4033,
05:39.7,128,Deviation,,
05:39.7,114,Deviation,0,
05:39.7,127,Speed Over Ground,0.14,
05:39.7,13,Water Depth,,
05:39.7,127,Fluid Level,87.3,
05:39.7,127,Fuel Rate,0.0036,
05:39.7,2A,Battery Voltage,15.7,17
05:39.7,A9,Transmission oil temperature,349.8,0
05:39.7,A9,Transmission oil pressure,134500,0
05:39.7,A9,Transmission Gear,3,0
05:39.7,A9,Engine tilt/trim,100,0
05:39.7,A3,Fuel Pressure,652000,
05:39.7,A3,Engine coolant pressure,236000,2
05:39.7,A3,Engine temp.,350.15,2
05:39.7,A3,Engine oil temp.,359.2,2
05:39.7,A3,Engine oil pressure,464000,2
05:39.7,A4,Engine Speed,1500,4
05:39.7,A4,Engine Boost Pressure,54000,4
05:39.7,11,Water Depth,,
05:39.8,17,Course Over Ground,0,
05:39.8,114,Heading,3.4033,
05:39.8,114,Deviation,0,
05:39.8,17,Speed Over Ground,0,
05:39.9,127,Latitude,59° 25.172790' N,
05:39.9,127,Longitude,05° 17.684160' E,
05:39.9,127,Course Over Ground,0.2042,
05:39.9,127,Course Over Ground,0.2079,
05:39.9,128,Heading,0.011,
05:39.9,128,Heading,0.0111,
05:39.9,128,Deviation,,
05:39.9,127,Speed Over Ground,0.14,
05:39.9,127,Speed Over Ground,0.13,
05:39.9,127,Fluid Level,87.3,
05:39.9,127,Fuel Rate,0.1276,
05:39.9,127,Fuel Rate,0.0182,
05:39.9,B2,Battery Voltage,27.53,8
05:39.9,A9,Transmission oil temperature,349.8,0
05:39.9,A9,Transmission oil pressure,134500,0
05:39.9,A9,Transmission Gear,3,0
05:39.9,A9,Engine tilt/trim,100,0
05:39.9,A5,Fuel Pressure,664000,
05:39.9,A5,Engine coolant pressure,218000,1
05:39.9,A5,Engine temp.,353.15,1
05:39.9,A5,Engine oil temp.,360.2,1
05:39.9,A5,Engine oil pressure,452000,1
05:39.9,A3,Engine Speed,1911,2
05:39.9,A3,Engine Boost Pressure,196000,2
05:39.9,114,Heading,3.4033,
05:39.9,114,Deviation,0,
05:40.0,127,Latitude,59° 25.172790' N,
05:40.0,127,Longitude,05° 17.684160' E,
05:40.0,127,Course Over Ground,0.2107,
05:40.0,128,Heading,0.0112,
05:40.0,114,Heading,3.4033,
05:40.0,128,Deviation,,
05:40.0,114,Deviation,0,
05:40.0,127,Speed Over Ground,0.13,
05:40.0,14,Water Depth,,
05:40.0,127,Fluid Level,87.3,
05:40.0,127,Fuel Rate,0.1161,
05:40.0,13,Battery Voltage,14.91,0
05:40.0,A9,Transmission oil temperature,349.8,0
05:40.0,A9,Transmission oil pressure,134500,0
05:40.0,A9,Transmission Gear,3,0
05:40.0,A9,Engine tilt/trim,100,0
05:40.0,A3,Fuel Pressure,652000,
05:40.0,A3,Engine coolant pressure,236000,2
05:40.0,A3,Engine temp.,350.15,2
05:40.0,A3,Engine oil temp.,359.2,2
05:40.0,A3,Engine oil pressure,464000,2
05:40.0,A1,Engine Speed,1501,3
05:40.0,A1,Engine Boost Pressure,6000,3
05:40.0,17,Course Over Ground,0,
05:40.0,17,Speed Over Ground,0,
05:40.2,127,Latitude,59° 25.172790' N,
05:40.2,127,Longitude,05° 17.684160' E,
05:40.2,127,Course Over Ground,0.2131,
05:40.2,127,Course Over Ground,0.2146,
05:40.2,128,Heading,0.0112,
05:40.2,114,Heading,3.4033,
05:40.2,128,Heading,0.0111,
05:40.2,128,Deviation,,
05:40.2,114,Deviation,0,
05:40.2,127,Speed Over Ground,0.13,
05:40.2,127,Fluid Level,87.3,
05:40.2,127,Fuel Rate,0.1275,
05:40.2,127,Fuel Rate,0.117,
05:40.2,B0,Battery Voltage,28.12,6
05:40.2,A9,Transmission oil temperature,349.8,0
05:40.2,A9,Transmission oil pressure,134500,0
05:40.2,A9,Transmission Gear,3,0
05:40.2,A9,Engine tilt/trim,100,0
05:40.2,A1,Fuel Pressure,120000,
05:40.2,A1,Engine coolant pressure,92000,3
05:40.2,A1,Engine temp.,351.15,3
05:40.2,A1,Engine oil temp.,344.7,3
05:40.2,A1,Engine oil pressure,516000,3
05:40.2,A5,Engine Speed,1745,1
05:40.2,A5,Engine Boost Pressure,212000,1
05:40.5,127,Latitude,59° 25.172790' N,
05:40.5,127,Longitude,05° 17.684160' E,
05:40.5,127,Course Over Ground,0.2146,
05:40.5,17,Course Over Ground,0,
05:40.5,127,Course Over Ground,0.2018,
05:40.5,127,Course Over Ground,0.1906,
05:40.5,128,Heading,0.0114,
05:40.5,114,Heading,3.4033,
05:40.5,128,Heading,0.0109,
05:40.5,128,Heading,0.0108,
05:40.5,128,Deviation,,
05:40.5,114,Deviation,0,
05:40.5,127,Speed Over Ground,0.13,
05:40.5,17,Speed Over Ground,0,
05:40.5,12,Water Depth,,
05:40.5,127,Fluid Level,87.3,
05:40.5,127,Fuel Rate,0.1276,
05:40.5,127,Fuel Rate,0.117,
05:40.5,B5,Battery Voltage,28.54,1
05:40.5,A9,Transmission oil temperature,349.8,0
05:40.5,A9,Transmission oil pressure,134500,0
05:40.5,A9,Transmission Gear,3,0
05:40.5,A9,Engine tilt/trim,100,0
05:40.5,A5,Fuel Pressure,664000,
05:40.5,A5,Engine coolant pressure,218000,1
05:40.5,A5,Engine temp.,353.15,1
05:40.5,A5,Engine oil temp.,360.2,1
05:40.5,A5,Engine oil pressure,452000,1
05:40.5,A4,Engine Speed,1499,4
05:40.5,A4,Engine Boost Pressure,54000,4
05:40.6,127,Latitude,59° 25.172790' N,
05:40.6,127,Longitude,05° 17.684160' E,
05:40.6,127,Course Over Ground,0.1909,
05:40.6,17,Course Over Ground,0,
05:40.6,128,Heading,0.0105,
05:40.6,114,Heading,3.4033,
05:40.6,128,Deviation,,
05:40.6,114,Deviation,0,
05:40.6,127,Speed Over Ground,0.13,
05:40.6,17,Speed Over Ground,0,
05:40.6,127,Fluid Level,87.3,
05:40.6,127,Fuel Rate,0.1169,
05:40.6,B4,Battery Voltage,26.36,2
05:40.6,A9,Transmission oil temperature,349.8,0
05:40.6,A9,Transmission oil pressure,134500,0
05:40.6,A9,Transmission Gear,3,0
05:40.6,A9,Engine tilt/trim,100,0
05:40.6,A4,Fuel Pressure,136000,
05:40.6,A4,Engine coolant pressure,106000,4
05:40.6,A4,Engine temp.,352.15,4
05:40.6,A4,Engine oil temp.,351.1,4
05:40.6,A4,Engine oil pressure,484000,4
05:40.6,A3,Engine Speed,1905,2
05:40.6,A3,Engine Boost Pressure,196000,2
05:40.8,127,Latitude,59° 25.172790' N,
05:40.8,127,Longitude,05° 17.684160' E,
05:40.8,127,Course Over Ground,0.1978,
05:40.8,127,Course Over Ground,0.2024,
05:40.8,17,Course Over Ground,0,
05:40.8,128,Heading,0.0106,
05:40.8,114,Heading,3.4033,
05:40.8,128,Heading,0.0108,
05:40.8,128,Deviation,,
05:40.8,114,Deviation,0,
05:40.8,127,Speed Over Ground,0.13,
05:40.8,17,Speed Over Ground,0,
05:40.8,13,Water Depth,,
05:40.8,11,Water Depth,,
05:40.8,127,Fluid Level,87.3,
05:40.8,127,Fuel Rate,0.1275,
05:40.8,127,Fuel Rate,0.1168,
05:40.8,B1,Battery Voltage,27.51,7
05:40.8,A9,Transmission oil temperature,349.8,0
05:40.8,A9,Transmission oil pressure,134500,0
05:40.8,A9,Transmission Gear,3,0
05:40.8,A9,Engine tilt/trim,100,0
05:40.8,A3,Fuel Pressure,648000,
05:40.8,A3,Engine coolant pressure,236000,2
05:40.8,A3,Engine temp.,350.15,2
05:40.8,A3,Engine oil temp.,359.2,2
05:40.8,A3,Engine oil pressure,464000,2
05:40.8,A1,Engine Speed,1500,3
05:40.8,A1,Engine Boost Pressure,6000,3
05:40.9,127,Latitude,59° 25.172790' N,
05:40.9,127,Longitude,05° 17.684160' E,
05:40.9,127,Course Over Ground,0.2076,
05:40.9,128,Heading,0.0113,
05:40.9,114,Heading,3.4033,
05:40.9,128,Deviation,,
05:40.9,114,Deviation,0,
05:40.9,127,Speed Over Ground,0.13,
05:40.9,127,Fluid Level,87.3,
05:40.9,127,Fuel Rate,0.0036,
05:40.9,B3,Battery Voltage,28.02,5
05:40.9,A9,Transmission oil temperature,349.8,0
05:40.9,A9,Transmission oil pressure,134500,0
05:40.9,A9,Transmission Gear,3,0
05:40.9,A9,Engine tilt/trim,100,0
05:40.9,A5,Fuel Pressure,664000,
05:40.9,A5,Engine coolant pressure,218000,1
05:40.9,A5,Engine temp.,353.15,1
05:40.9,A5,Engine oil temp.,360.2,1
05:40.9,A5,Engine oil pressure,452000,1
05:40.9,A5,Engine Speed,1745,1
05:40.9,A5,Engine Boost Pressure,212000,1
05:41.1,127,Latitude,59° 25.172790' N,
05:41.1,127,Longitude,05° 17.684160' E,
05:41.1,127,Course Over Ground,0.2166,
05:41.1,127,Course Over Ground,0.2247,
05:41.1,17,Course Over Ground,0,
05:41.1,128,Heading,0.0114,
05:41.1,114,Heading,3.4033,
05:41.1,128,Heading,0.0116,
05:41.1,128,Deviation,,
05:41.1,114,Deviation,0,
05:41.1,127,Speed Over Ground,0.13,
05:41.1,17,Speed Over Ground,0,
05:41.1,14,Water Depth,,
05:41.1,127,Fluid Level,87.3,
05:41.1,127,Fuel Rate,0.1274,
05:41.1,127,Fuel Rate,0.0184,
05:41.1,2A,Battery Voltage,15.5,16
05:41.1,A9,Transmission oil temperature,349.8,0
05:41.1,A9,Transmission oil pressure,134500,0
05:41.1,A9,Transmission Gear,3,0
05:41.1,A9,Engine tilt/trim,100,0
05:41.1,A3,Fuel Pressure,648000,
05:41.1,A3,Engine coolant pressure,236000,2
05:41.1,A3,Engine temp.,350.15,2
05:41.1,A3,Engine oil temp.,359.2,2
05:41.1,A3,Engine oil pressure,464000,2
05:41.1,A4,Engine Speed,1499,4
05:41.1,A4,Engine Boost Pressure,54000,4
05:41.1,114,Heading,3.4033,
05:41.1,114,Deviation,0,
05:41.2,127,Latitude,59° 25.172790' N,
05:41.2,127,Longitude,05° 17.684160' E,
05:41.2,127,Course Over Ground,0.3246,
05:41.2,128,Heading,0.0115,
05:41.2,128,Deviation,,
05:41.2,127,Speed Over Ground,0.13,
05:41.2,127,Fluid Level,87.3,
05:41.2,127,Fuel Rate,0.117,
05:41.2,2A,Battery Voltage,15.7,17
05:41.2,A9,Transmission oil temperature,349.8,0
05:41.2,A9,Transmission oil pressure,134500,0
05:41.2,A9,Transmission Gear,3,0
05:41.2,A9,Engine tilt/trim,100,0
05:41.2,A5,Fuel Pressure,664000,
05:41.2,A5,Engine coolant pressure,218000,1
05:41.2,A5,Engine temp.,353.15,1
05:41.2,A5,Engine oil temp.,360.2,1
05:41.2,A5,Engine oil pressure,452000,1
05:41.2,A3,Engine Speed,1917,2
05:41.2,A3,Engine Boost Pressure,196000,2
05:41.4,127,Latitude,59° 25.172790' N,
05:41.4,127,Longitude,05° 17.684160' E,
05:41.4,127,Course Over Ground,0.3403,
05:41.4,128,Heading,0.0115,
05:41.4,114,Heading,3.4033,
05:41.4,128,Deviation,,
05:41.4,114,Deviation,0,
05:41.4,127,Speed Over Ground,0.13,
05:41.4,12,Water Depth,,
05:41.4,127,Fluid Level,87.3,
05:41.4,127,Fuel Rate,0.1276,
05:41.4,B2,Battery Voltage,27.54,8
05:41.4,A9,Transmission oil temperature,349.8,0
05:41.4,A9,Transmission oil pressure,134500,0
05:41.4,A9,Transmission Gear,3,0
05:41.4,A9,Engine tilt/trim,100,0
05:41.4,A3,Fuel Pressure,648000,
05:41.4,A3,Engine coolant pressure,236000,2
05:41.4,A3,Engine temp.,350.15,2
05:41.4,A3,Engine oil temp.,359.2,2
05:41.4,A3,Engine oil pressure,464000,2
05:41.4,A1,Engine Speed,1500,3
05:41.4,A1,Engine Boost Pressure,6000,3
05:41.4,127,Latitude,59° 25.172790' N,
05:41.4,127,Longitude,05° 17.684160' E,
05:41.4,127,Course Over Ground,0.3438,
05:41.4,128,Heading,0.0114,
05:41.4,114,Heading,3.4033,
05:41.4,128,Deviation,,
05:41.4,114,Deviation,0,
05:41.4,127,Speed Over Ground,0.13,
05:41.4,127,Fluid Level,87.3,
05:41.4,127,Fuel Rate,0.1178,
05:41.4,13,Battery Voltage,14.91,0
05:41.4,A9,Transmission oil temperature,349.8,0
05:41.4,A9,Transmission oil pressure,134500,0
05:41.4,A9,Transmission Gear,3,0
05:41.4,A9,Engine tilt/trim,100,0
05:41.4,A5,Fuel Pressure,664000,
05:41.4,A5,Engine coolant pressure,218000,1
05:41.4,A5,Engine temp.,353.15,1
05:41.4,A5,Engine oil temp.,360.2,1
05:41.4,A5,Engine oil pressure,452000,1
05:41.4,A5,Engine Speed,1746,1
05:41.4,A5,Engine Boost Pressure,212000,1
05:41.4,17,Course Over Ground,0,
05:41.4,17,Speed Over Ground,0,
05:41.6,127,Latitude,59° 25.172790' N,
05:41.6,127,Longitude,05° 17.684160' E,
05:41.6,127,Course Over Ground,0.3416,
05:41.6,127,Course Over Ground,0.3281,
05:41.6,128,Heading,0.011,
05:41.6,114,Heading,3.4033,
05:41.6,128,Deviation,,
05:41.6,114,Deviation,0,
05:41.6,127,Speed Over Ground,0.13,
05:41.6,127,Fluid Level,87.3,
05:41.6,127,Fuel Rate,0.1275,
05:41.6,127,Fuel Rate,0.1161,
05:41.6,B0,Battery Voltage,28.1,6
05:41.6,A9,Transmission oil temperature,349.8,0
05:41.6,A9,Transmission oil pressure,134500,0
05:41.6,A9,Transmission Gear,3,0
05:41.6,A9,Engine tilt/trim,100,0
05:41.6,A3,Fuel Pressure,648000,
05:41.6,A3,Engine coolant pressure,236000,2
05:41.6,A3,Engine temp.,350.15,2
05:41.6,A3,Engine oil temp.,359.2,2
05:41.6,A3,Engine oil pressure,464000,2
05:41.6,A4,Engine Speed,1500,4
05:41.6,A4,Engine Boost Pressure,54000,4
05:41.6,127,Latitude,59° 25.172790' N,
05:41.6,127,Longitude,05° 17.684160' E,
05:41.6,127,Course Over Ground,0.3089,
05:41.6,127,Speed Over Ground,0.13,
05:41.6,127,Fluid Level,87.3,
05:41.6,127,Fuel Rate,0.1274,
05:41.6,B5,Battery Voltage,28.55,1
05:41.6,A9,Transmission oil temperature,349.8,0
05:41.6,A9,Transmission oil pressure,134500,0
05:41.6,A9,Transmission Gear,3,0
05:41.6,A9,Engine tilt/trim,100,0
05:41.6,A5,Fuel Pressure,664000,
05:41.6,A5,Engine coolant pressure,218000,1
05:41.6,A5,Engine temp.,353.15,1
05:41.6,A5,Engine oil temp.,360.2,1
05:41.6,A5,Engine oil pressure,452000,1
05:41.6,A3,Engine Speed,1915,2
05:41.6,A3,Engine Boost Pressure,196000,2
05:41.7,17,Course Over Ground,0,
05:41.7,128,Heading,0.011,
05:41.7,114,Heading,3.4033,
05:41.7,128,Deviation,,
05:41.7,114,Deviation,0,
05:41.7,17,Speed Over Ground,0,
05:41.7,127,Course Over Ground,0.2839,
05:41.7,127,Speed Over Ground,0.13,
05:42.0,127,Latitude,59° 25.172790' N,
05:42.0,127,Longitude,05° 17.684160' E,
05:42.0,127,Course Over Ground,0.2569,
05:42.0,17,Course Over Ground,0,
05:42.0,127,Course Over Ground,0.2329,
05:42.0,128,Heading,0.0107,
05:42.0,114,Heading,3.4033,
05:42.0,128,Heading,0.0106,
05:42.0,128,Heading,0.0101,
05:42.0,128,Deviation,,
05:42.0,114,Deviation,0,
05:42.0,127,Speed Over Ground,0.13,
05:42.0,17,Speed Over Ground,0,
05:42.0,127,Speed Over Ground,0.14,
05:42.0,13,Water Depth,,
05:42.0,11,Water Depth,,
05:42.0,14,Water Depth,,
05:42.0,127,Fluid Level,87.3,
05:42.0,127,Fuel Rate,0.1164,
05:42.0,127,Fuel Rate,0.1274,
05:42.0,127,Fuel Rate,0.1156,
05:42.0,B4,Battery Voltage,26.36,2
05:42.0,A9,Transmission oil temperature,349.8,0
05:42.0,A9,Transmission oil pressure,134500,0
05:42.0,A9,Transmission Gear,3,0
05:42.0,A9,Engine tilt/trim,100,0
05:42.0,A3,Fuel Pressure,648000,
05:42.0,A3,Engine coolant pressure,236000,2
05:42.0,A3,Engine temp.,350.15,2
05:42.0,A3,Engine oil temp.,359.2,2
05:42.0,A3,Engine oil pressure,464000,2
05:42.0,A1,Engine Speed,1500,3
05:42.0,A1,Engine Boost Pressure,6000,3
05:42.1,127,Latitude,59° 25.172790' N,
05:42.1,127,Longitude,05° 17.684160' E,
05:42.1,127,Course Over Ground,0.2117,
05:42.1,128,Heading,0.0102,
05:42.1,114,Heading,3.4033,
05:42.1,128,Deviation,,
05:42.1,114,Deviation,0,
05:42.1,127,Speed Over Ground,0.14,
05:42.1,127,Fluid Level,87.3,
05:42.1,127,Fuel Rate,0.0035,
05:42.1,B1,Battery Voltage,27.5,7
05:42.1,A9,Transmission oil temperature,349.8,0
05:42.1,A9,Transmission oil pressure,134500,0
05:42.1,A9,Transmission Gear,3,0
05:42.1,A9,Engine tilt/trim,100,0
05:42.1,A1,Fuel Pressure,116000,
05:42.1,A1,Engine coolant pressure,96000,3
05:42.1,A1,Engine temp.,351.15,3
05:42.1,A1,Engine oil temp.,344.7,3
05:42.1,A1,Engine oil pressure,516000,3
05:42.1,A5,Engine Speed,1751,1
05:42.1,A5,Engine Boost Pressure,212000,1
05:42.2,127,Latitude,59° 25.172790' N,
05:42.2,127,Longitude,05° 17.684160' E,
05:42.2,127,Course Over Ground,0.0296,
05:42.2,17,Course Over Ground,0,
05:42.2,128,Heading,0.0101,
05:42.2,114,Heading,3.4033,
05:42.2,128,Deviation,,
05:42.2,114,Deviation,0,
05:42.2,127,Speed Over Ground,0.16,
05:42.2,17,Speed Over Ground,0,
05:42.2,127,Fluid Level,87.3,
05:42.2,127,Fuel Rate,0.1276,
05:42.2,2A,Battery Voltage,15.5,16
05:42.2,A9,Transmission oil temperature,349.8,0
05:42.2,A9,Transmission oil pressure,134500,0
05:42.2,A9,Transmission Gear,3,0
05:42.2,A9,Engine tilt/trim,100,0
05:42.2,A5,Fuel Pressure,664000,
05:42.2,A5,Engine coolant pressure,218000,1
05:42.2,A5,Engine temp.,353.15,1
05:42.2,A5,Engine oil temp.,360.2,1
05:42.2,A5,Engine oil pressure,452000,1
05:42.2,A4,Engine Speed,1500,4
05:42.2,A4,Engine Boost Pressure,54000,4
05:42.2,127,Course Over Ground,0.0445,
05:42.2,127,Speed Over Ground,0.16,
05:42.3,127,Latitude,59° 25.172790' N,
05:42.3,127,Longitude,05° 17.684160' E,
05:42.3,128,Heading,0.0099,
05:42.3,114,Heading,3.4033,
05:42.3,128,Deviation,,
05:42.3,114,Deviation,0,
05:42.3,12,Water Depth,,
05:42.3,127,Fluid Level,87.3,
05:42.3,127,Fuel Rate,0.0181,
05:42.3,2A,Battery Voltage,15.7,17
05:42.3,A9,Transmission oil temperature,349.8,0
05:42.3,A9,Transmission oil pressure,134500,0
05:42.3,A9,Transmission Gear,3,0
05:42.3,A9,Engine tilt/trim,100,0
05:42.3,A4,Fuel Pressure,136000,
05:42.3,A4,Engine coolant pressure,104000,4
05:42.3,A4,Engine temp.,352.15,4
05:42.3,A4,Engine oil temp.,351.1,4
05:42.3,A4,Engine oil pressure,484000,4
05:42.3,A3,Engine Speed,1911,2
05:42.3,A3,Engine Boost Pressure,196000,2
05:42.4,127,Latitude,59° 25.172790' N,
05:42.4,127,Longitude,05° 17.684160' E,
05:42.4,127,Course Over Ground,0.0418,
05:42.4,114,Heading,3.4033,
05:42.4,128,Heading,0.01,
05:42.4,114,Deviation,0,
05:42.4,128,Deviation,,
05:42.4,127,Speed Over Ground,0.15,
05:42.4,127,Fluid Level,87.3,
05:42.4,127,Fuel Rate,0.1149,
05:42.4,B3,Battery Voltage,28.03,5
05:42.4,A9,Transmission oil temperature,349.8,0
05:42.4,A9,Transmission oil pressure,134500,0
05:42.4,A9,Transmission Gear,3,0
05:42.4,A9,Engine tilt/trim,100,0
05:42.4,A3,Fuel Pressure,648000,
05:42.4,A3,Engine coolant pressure,236000,2
05:42.4,A3,Engine temp.,350.15,2
